WinCELL Pro 2011a	GLOBAL	ImageFileName	ImageXDpi ImageYDpi	Operator	Date Time	ImageAcqDeviceAndSoftwareInfo DateTimeModified	CalibMethod TPU Units	PxSizeX PxSizeY	RingWidth	PxClassif	Filters A L W FC LWR Smoothing	LengthWidthMethod	RejectCutBoundary	NExclusions	VesselClassif Thd	BorderWidth[px]	AnalysedRgnFrameCoord	Year	Image#	Beginning Ending	AnalysedRegion[Ring]Area	AnalysedRegionHorizSize	AnalysedRegionVertSize	TotalWall%Area	TotalWallArea	TotalLumenCell%Area	TotalLumenCellArea	AvgLumenCellArea	AvgLumenCellLength	AvgLumenCellWidth	AvgLumenCellPerim	AvgLumenCellFormCoef	AvgLumenCellL/W	NCells	TotalLumenVessel%Area	TotalLumenVesselArea	AvgLumenVesselArea	AvgLumenVesselLength	AvgLumenVesselWidth	AvgLumenVesselPerim	AvgLumenVesselFormCoef	AvgLumenVesselL/W	NVessels	TotalLumenParench%Area	TotalLumenParenchArea	AvgLumenParenchArea	AvgLumenParenchLength	AvgLumenParenchWidth	AvgLumenParenchPerim	AvgLumenParenchFormCoef	AvgLumenParenchL/W	NParench	NofGrpObj AvgNofObj/Grp	NofSplitObj AvgNofObj/Split		HistoDataType	HistoNOfClasses	HistoClassesBoundaries	HistoData1	HistoData2...	
SampleId	CELL	Year	Image#	Cell#	Group#	Type	LumenArea	LumenLength	LumenWidth	HorizontalPosition	VerticalPosition	LeftWallLength	RightWallLength	CellLength	LumenPerimeter	LumenFormCoefficient	LumenL/W					
SampleId	PATH	Year	Image#	PathName	CellRank	Cell#	LumenArea	LumenLength	Wall1Length	Wall2Length	AvgWallLength	CellLength	AvgWallLength/LumenLength	EarlyLateWood	LumenWidth	
SampleId	GROUP	Year	Image#	Group#	NObj	Type	AvgLumenArea	AvgLumenLength	AvgLumenWidth	AvgHorizontalPosition	AvgVerticalPosition	AvgLumenPerimeter	AvgLumenFormCoefficient	AvgLumenL/W	TotLumenArea	TotLumenLength	TotLumenWidth	TotLumenPerimeter	
2_nakH_1	GLOBAL	2_nakH_1.TIF	0.0000 0.0000	jt	4.10.2018 09:34:53	Regent Instruments Inc.  WinCELL Pro 2011a 	ObjKnownDim px	1.700000 1.700000	0.0000	THD-177	A<300.0000 	CentreHV	N	0	Y 180.0000	10	1287 2100 1548 3276	2014	1	B E	805142.4400	443.7000	1999.2000	93.35	751579.1800	0.27	2184.8400	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	6.38	51378.4200	725.3139	28.5868	26.9316	111.5920	0.7126	1.1010	38	0.00	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	0 0.0	0 0.0		AREA	30	0.0000 300.0000 600.0000 900.0000 1200.0000 1500.0000 1800.0000 2100.0000 2400.0000 2700.0000 3000.0000 3300.0000 3600.0000 3900.0000 4200.0000 4500.0000 4800.0000 5100.0000 5400.0000 5700.0000 6000.0000 6300.0000 6600.0000 6900.0000 7200.0000 7500.0000 7800.0000 8100.0000 8400.0000 8700.0000 inf.	0	20	7	6	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2_nakH_1	CELL	2013	1	88	0	V	4170.2700	81.6000	61.2000	3086.7252	5363.6850	117.3000	24.6500	223.5500	251.0437	0.8315	1.3333	
2_nakH_1	CELL	2013	1	89	0	V	317.9000	15.3000	10.2000	3061.2209	5520.0855	61.2000	0.8500	77.3500	93.4116	0.4578	1.5000	
2_nakH_1	CELL	2013	1	90	0	V	4005.5400	81.6000	62.9000	3097.9274	4014.7929	119.8500	224.4000	425.8500	251.0437	0.7987	1.2973	
2_nakH_1	CELL	2013	1	91	0	V	5037.2700	90.1000	69.7000	3102.2357	5483.9835	34.8500	69.7000	194.6500	299.6956	0.7048	1.2927	
2_nakH_1	CELL	2013	1	92	0	V	1340.9600	28.9000	51.0000	3093.9011	4866.7959	60.3500	11.0500	100.3000	173.2007	0.5617	0.5667	
2_nakH_1	CELL	2013	1	93	0	V	1670.4200	37.4000	49.3000	3109.4794	4394.9559	73.1000	2.5500	113.0500	177.0928	0.6693	0.7586	
2_nakH_1	CELL	2013	1	94	0	V	2661.6900	69.7000	47.6000	3129.7904	4209.4141	154.7000	109.6500	334.0500	219.9065	0.6917	1.4643	
2_nakH_1	CELL	2013	1	95	0	V	3745.4400	86.7000	51.0000	3144.1723	4772.5559	122.4000	105.4000	314.5000	260.7740	0.6921	1.7000	
2_nakH_1	CELL	2013	1	96	0	V	2918.9000	39.1000	35.7000	3168.6233	4699.1131	5.1000	2.5500	46.7500	371.7003	0.2655	1.0952	
2_nakH_1	CELL	2013	1	97	0	V	4459.2700	86.7000	64.6000	3165.7834	4858.7873	3.4000	22.1000	112.2000	334.7249	0.5001	1.3421	
2_nakH_1	CELL	2013	1	98	0	V	557.7700	10.2000	13.6000	3137.6363	4385.2601	2.5500	0.8500	13.6000	194.6075	0.1851	0.7500	
2_nakH_1	CELL	2013	1	99	0	V	2618.3400	69.7000	44.2000	3160.3206	4507.2291	26.3500	362.9500	459.0000	204.3379	0.7880	1.5769	
2_nakH_1	CELL	2013	1	100	0	V	2670.3600	57.8000	45.9000	3186.8487	5430.3575	0.8500	79.9000	138.5500	293.8573	0.3886	1.2593	
2_nakH_1	CELL	2013	1	101	0	V	5753.9900	73.1000	45.9000	3205.7389	4373.9873	2.5500	19.5500	95.2000	463.1658	0.3371	1.5926	
2_nakH_1	CELL	2013	1	102	0	V	4534.4100	85.0000	68.0000	3194.6500	5096.4299	120.7000	337.4500	543.1500	282.1809	0.7156	1.2500	
2_nakH_1	CELL	2013	1	103	0	V	2702.1500	54.4000	47.6000	3195.1236	4134.7418	1.7000	7.6500	63.7500	305.5338	0.3637	1.1429	
2_nakH_1	CELL	2013	1	104	0	V	4560.4200	95.2000	57.8000	3206.7484	4267.9373	143.6500	50.1500	289.0000	280.2348	0.7297	1.6471	
2_nakH_1	CELL	2013	1	105	0	V	4936.1200	108.8000	56.1000	3215.4365	4568.6037	270.3000	45.9000	425.0000	297.7495	0.6997	1.9394	
2_nakH_1	CELL	2013	1	106	0	V	5291.5900	98.6000	64.6000	3211.4588	5257.5309	130.9000	220.1500	449.6500	393.1071	0.4303	1.5263	
2_nakH_1	CELL	2013	1	107	0	V	2297.5500	78.2000	37.4000	3204.4786	4631.5912	59.5000	156.4000	294.1000	221.8525	0.5866	2.0909	
2_nakH_1	CELL	2013	1	108	0	V	4398.5800	95.2000	61.2000	3234.6074	4941.9324	347.6500	21.2500	464.1000	282.1809	0.6942	1.5556	
2_nakH_1	CELL	2013	1	109	0	V	1936.3000	35.7000	49.3000	3226.2346	4698.8913	1.7000	1.7000	39.1000	262.7201	0.3525	0.7241	
2_nakH_1	CELL	2013	1	110	0	V	4794.5100	76.5000	71.4000	3278.6339	5179.7658	59.5000	2.5500	138.5500	284.1270	0.7463	1.0714	
2_nakH_1	CELL	2013	1	111	0	V	6334.8800	100.3000	78.2000	3288.9664	4125.5285	9.3500	148.7500	258.4000	326.9406	0.7448	1.2826	
2_nakH_1	CELL	2013	1	112	0	V	338.1300	23.8000	17.0000	3268.3444	4856.2897	22.9500	34.0000	80.7500	70.0587	0.8657	1.4000	
2_nakH_1	CELL	2013	1	113	0	V	4788.7300	1.7000	1.7000	3315.2288	5316.1842	0.8500	2.5500	5.1000	459.2737	0.2853	1.0000	
2_nakH_1	CELL	2013	1	114	0	V	3999.7600	79.9000	64.6000	3305.0801	5508.6461	67.1500	10.2000	157.2500	251.0437	0.7975	1.2368	
2_nakH_1	CELL	2013	1	115	0	V	4846.5300	81.6000	68.0000	3327.2589	4399.1083	45.0500	17.0000	143.6500	352.2396	0.4909	1.2000	
2_nakH_1	CELL	2013	1	116	0	V	3086.5200	51.0000	68.0000	3319.5588	4977.8101	140.2500	8.5000	199.7500	227.6908	0.7481	0.7500	
2_nakH_1	CELL	2013	1	117	0	V	5493.8900	78.2000	79.9000	3357.0090	5173.2887	3.4000	56.1000	137.7000	315.2641	0.6946	0.9787	
2_nakH_1	CELL	2013	1	118	0	V	3436.2100	79.9000	54.4000	3357.9933	4293.5523	44.2000	50.1500	174.2500	251.0437	0.6852	1.4687	
2_nakH_1	CELL	2013	1	119	0	V	1424.7700	37.4000	39.1000	3340.6345	3956.0897	37.4000	4.2500	79.0500	151.7939	0.7770	0.9565	
2_nakH_1	CELL	2013	1	120	0	V	6803.0600	95.2000	81.6000	3398.1931	4969.1960	6.8000	122.4000	224.4000	352.2396	0.6890	1.1667	
2_nakH_1	CELL	2013	1	121	0	V	5866.7000	107.1000	64.6000	3400.3559	4840.4334	72.2500	224.4000	403.7500	389.2150	0.4867	1.6579	
2_nakH_1	CELL	2013	1	122	0	V	303.4500	25.5000	13.6000	3363.5229	3924.4419	54.4000	5.9500	85.8500	77.8430	0.6293	1.8750	
2_nakH_1	CELL	2013	1	123	0	V	6109.4600	112.2000	71.4000	3415.8557	4566.8063	45.9000	45.0500	203.1500	315.2641	0.7724	1.5714	
2_nakH_1	CELL	2013	1	124	0	V	4592.2100	85.0000	66.3000	3421.4870	5428.9997	79.9000	100.3000	265.2000	288.0191	0.6956	1.2821	
2_nakH_1	CELL	2013	1	125	0	V	4441.9300	73.1000	68.0000	3420.1744	4190.6349	115.6000	10.2000	198.9000	268.5583	0.7739	1.0750	
2_nakH_1	CELL	2013	1	126	0	V	473.9600	18.7000	30.6000	3390.4738	4738.1280	230.3500	2.5500	251.6000	99.2498	0.6046	0.6111	
2_nakH_1	CELL	2013	1	127	0	V	852.5500	17.0000	25.5000	3403.1753	4375.4197	16.1500	3.4000	36.5500	225.7447	0.2102	0.6667	
2_nakH_1	CELL	2013	1	128	0	V	5456.3200	95.2000	68.0000	3447.2308	4752.0493	3.4000	202.3000	300.9000	305.5338	0.7345	1.4000	
2_nakH_1	CELL	2013	1	129	0	V	4308.9900	64.6000	76.5000	3451.4641	4372.3225	5.9500	10.2000	80.7500	352.2396	0.4364	0.8444	
2_nakH_1	CELL	2013	1	130	0	V	5566.1400	85.0000	73.1000	3472.4345	5328.7877	36.5500	3.4000	124.9500	307.4798	0.7398	1.1628	
2_nakH_1	CELL	2013	1	131	0	V	4878.3200	85.0000	68.0000	3520.0927	4183.6748	11.9000	85.8500	182.7500	286.0730	0.7491	1.2500	
2_nakH_1	CELL	2013	1	132.1	0	V	3884.1600	29.7500	23.8000	3549.8542	5045.1320	211.6500	1.7000	243.1000	274.3966	0.3241	1.2500	
2_nakH_1	CELL	2013	1	132.2	0	V	3884.1600	29.7500	23.8000	3549.8542	5045.1320	211.6500	1.7000	243.1000	274.3966	0.3241	1.2500	
2_nakH_1	CELL	2013	1	133	0	V	4832.0800	86.7000	64.6000	3528.2422	3949.8544	22.9500	90.9500	200.6000	295.8034	0.6940	1.3421	
2_nakH_1	CELL	2013	1	134	0	V	2057.6800	66.3000	37.4000	3534.9423	4296.7739	51.0000	92.6500	209.9500	186.8232	0.7408	1.7727	
2_nakH_1	CELL	2013	1	135	0	V	1768.6800	40.8000	49.3000	3521.6444	4895.7306	170.8500	2.5500	214.2000	169.3085	0.7754	0.8276	
2_nakH_1	CELL	2013	1	136	0	V	4600.8800	57.8000	71.4000	3551.7432	4365.3683	6.8000	156.4000	221.0000	463.1658	0.2695	0.8095	
2_nakH_1	CELL	2013	1	137	0	V	5704.8600	103.7000	68.0000	3578.2029	4691.5289	2.5500	135.1500	241.4000	365.8621	0.5356	1.5250	
2_nakH_1	CELL	2013	1	138	0	V	3936.1800	83.3000	57.8000	3550.6709	5161.4534	54.4000	33.1500	170.8500	249.0976	0.7972	1.4412	
2_nakH_1	CELL	2013	1	139	0	V	1774.4600	39.1000	54.4000	3536.4845	5325.0285	3.4000	139.4000	181.9000	190.7154	0.6131	0.7188	
2_nakH_1	CELL	2013	1	140	0	V	4291.6500	102.0000	52.7000	3595.0512	4545.8206	39.1000	136.8500	277.9500	278.2887	0.6964	1.9355	
2_nakH_1	CELL	2013	1	141	0	V	1312.0600	17.0000	28.9000	3561.3802	4894.4648	2.5500	2.5500	22.1000	239.3672	0.2878	0.5882	
2_nakH_1	CELL	2013	1	142	0	V	1514.3600	40.8000	40.8000	3577.7311	4621.4176	158.1000	1.7000	200.6000	155.6860	0.7851	1.0000	
2_nakH_1	CELL	2013	1	143	0	V	3895.7200	76.5000	57.8000	3612.1885	5227.6211	174.2500	134.3000	385.0500	264.6662	0.6989	1.3235	
2_nakH_1	CELL	2013	1	144	0	V	2676.1400	57.8000	51.0000	3606.0158	4892.1906	2.5500	42.5000	102.8500	210.1761	0.7613	1.1333	
2_nakH_1	CELL	2013	1	145	0	V	3202.1200	81.6000	49.3000	3619.8922	4028.6732	221.0000	130.0500	432.6500	235.4751	0.7257	1.6552	
2_nakH_1	CELL	2013	1	146	0	V	3684.7500	51.0000	54.4000	3637.5840	4621.6120	1.7000	104.5500	157.2500	428.1365	0.2526	0.9375	
2_nakH_1	CELL	2013	1	147	0	V	4150.0400	76.5000	62.9000	3656.1341	5385.8818	253.3000	68.8500	398.6500	268.5583	0.7231	1.2162	
2_nakH_1	CELL	2013	1	148	0	V	4060.4500	85.0000	57.8000	3661.0075	4455.3273	436.0500	99.4500	620.5000	251.0437	0.8096	1.4706	
2_nakH_1	CELL	2013	1	149	0	V	4236.7400	88.4000	57.8000	3671.4190	4101.3532	152.1500	7.6500	248.2000	274.3966	0.7071	1.5294	
2_nakH_1	CELL	2013	1	150	0	V	4132.7000	68.0000	71.4000	3697.5999	5156.7919	34.8500	2.5500	105.4000	264.6662	0.7414	0.9524	
2_nakH_1	CELL	2013	1	151	0	V	898.7900	30.6000	39.1000	3691.6621	4730.6682	92.6500	14.4500	137.7000	134.2792	0.6264	0.7826	
2_nakH_1	CELL	2013	1	152	0	V	407.4900	20.4000	22.1000	3685.2021	4789.5028	249.0500	4.2500	273.7000	93.4116	0.5868	0.9231	
2_nakH_1	CELL	2013	1	153	0	V	2788.8500	49.3000	59.5000	3712.5904	5288.7352	167.4500	10.2000	226.9500	233.5290	0.6426	0.8286	
2_nakH_1	CELL	2013	1	154	0	V	2627.0100	52.7000	52.7000	3722.4109	4982.7748	122.4000	11.9000	187.0000	210.1761	0.7473	1.0000	
2_nakH_1	CELL	2013	1	155	0	V	2265.7600	39.1000	54.4000	3721.4648	4786.0031	3.4000	2.5500	45.0500	219.9065	0.5888	0.7188	
2_nakH_1	CELL	2013	1	156	0	V	4190.5000	61.2000	68.0000	3741.0024	5517.3324	1.7000	73.1000	136.0000	363.9160	0.3976	0.9000	
2_nakH_1	CELL	2013	1	157	0	V	1260.0400	49.3000	23.8000	3730.9034	4719.7849	3.4000	70.5500	123.2500	180.9850	0.4834	2.0714	
2_nakH_1	CELL	2013	1	158	0	V	3889.9400	86.7000	57.8000	3758.7493	4906.8580	41.6500	43.3500	171.7000	256.8819	0.7408	1.5000	
2_nakH_1	CELL	2013	1	159	0	V	4089.3500	85.0000	56.1000	3770.0594	4101.4608	7.6500	53.5500	146.2000	258.8280	0.7671	1.5152	
2_nakH_1	CELL	2013	1	160	0	V	3404.4200	69.7000	57.8000	3774.9323	3973.8236	90.1000	8.5000	168.3000	245.2054	0.7115	1.2059	
2_nakH_1	CELL	2013	1	161	0	V	3557.5900	83.3000	51.0000	3782.0691	4272.7739	3.4000	24.6500	111.3500	303.5877	0.4851	1.6333	
2_nakH_1	CELL	2013	1	162	0	V	1445.0000	27.2000	23.8000	3757.5440	5149.3272	5.9500	64.6000	97.7500	319.1563	0.1783	1.1429	
2_nakH_1	CELL	2013	1	163	0	V	3580.7100	68.0000	30.6000	3785.5337	4168.2944	3.4000	45.0500	116.4500	346.4013	0.3750	2.2222	
2_nakH_1	CELL	2013	1	164	0	V	1820.7000	40.8000	52.7000	3769.8013	5281.1984	9.3500	43.3500	93.5000	173.2007	0.7627	0.7742	
2_nakH_1	CELL	2013	1	165	0	V	2112.5900	51.0000	13.6000	3769.6605	4784.5116	1.7000	52.7000	105.4000	340.5631	0.2289	3.7500	
2_nakH_1	CELL	2013	1	166	0	V	1861.1600	52.7000	42.5000	3777.1624	4478.2435	30.6000	11.0500	94.3500	165.4164	0.8547	1.2400	
2_nakH_1	CELL	2013	1	167	0	V	1430.5500	34.0000	40.8000	3779.5293	4980.4265	10.2000	50.1500	94.3500	206.2839	0.4225	0.8333	
2_nakH_1	CELL	2013	1	168	0	V	3155.8800	76.5000	47.6000	3804.5066	4324.9993	331.5000	39.1000	447.1000	225.7447	0.7782	1.6071	
2_nakH_1	CELL	2013	1	169	0	V	502.8600	32.3000	20.4000	3788.6356	4734.4414	11.9000	47.6000	91.8000	99.2498	0.6415	1.5833	
2_nakH_1	CELL	2013	1	170	0	V	1075.0800	25.5000	44.2000	3831.5898	3974.3441	8.5000	35.7000	69.7000	202.3918	0.3298	0.5769	
2_nakH_2	GLOBAL	2_nakH_2.TIF	0.0000 0.0000	jt	4.10.2018 09:38:22	Regent Instruments Inc.  WinCELL Pro 2011a 	ObjKnownDim px	1.700000 1.700000	0.0000	THD-177	A<300.0000 	CentreHV	N	0	Y 180.0000	10	1512 1416 1750 2636	2014	1	B E	756024.0000	404.6000	2074.0000	92.54	699590.9700	0.11	858.3300	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	7.35	55574.7000	878.6756	24.7520	31.1440	121.4351	0.5751	0.7677	25	0.00	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	0 0.0	3 2.0		AREA	30	0.0000 300.0000 600.0000 900.0000 1200.0000 1500.0000 1800.0000 2100.0000 2400.0000 2700.0000 3000.0000 3300.0000 3600.0000 3900.0000 4200.0000 4500.0000 4800.0000 5100.0000 5400.0000 5700.0000 6000.0000 6300.0000 6600.0000 6900.0000 7200.0000 7500.0000 7800.0000 8100.0000 8400.0000 8700.0000 inf.	0	5	5	6	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2_nakH_2	CELL	2014	1	1	0	V	465.2900	17.0000	17.0000	2692.8106	3031.7547	56.1000	35.7000	108.8000	118.7106	0.4149	1.0000	
2_nakH_2	CELL	2014	1	2	0	V	306.3400	25.5000	17.0000	2730.1198	3169.9066	25.5000	18.7000	69.7000	70.0587	0.7843	1.5000	
2_nakH_2	CELL	2014	1	3	0	V	407.4900	23.8000	17.0000	2739.3993	3189.9234	46.7500	19.5500	90.1000	85.6273	0.6984	1.4000	
2_nakH_2	CELL	2014	1	4	0	V	780.3000	27.2000	30.6000	2744.0267	3397.8970	20.4000	107.9500	155.5500	116.7645	0.7192	0.8889	
2_nakH_2	CELL	2014	1	5.1	0	V	962.3700	14.4500	28.9000	2752.3587	2525.1101	83.3000	54.4000	152.1500	104.1150	0.5578	0.5000	
2_nakH_2	CELL	2014	1	5.2	0	V	962.3700	14.4500	28.9000	2752.3587	2525.1101	83.3000	54.4000	152.1500	104.1150	0.5578	0.5000	
2_nakH_2	CELL	2014	1	6	0	V	670.4800	10.2000	23.8000	2758.9022	2793.4737	56.9500	1.7000	68.8500	182.9311	0.2518	0.4286	
2_nakH_2	CELL	2014	1	7	0	V	1210.9100	30.6000	44.2000	2771.3449	2720.9819	82.4500	22.1000	135.1500	163.4703	0.5694	0.6923	
2_nakH_2	CELL	2014	1	8.1	0	V	1142.9950	14.4500	33.1500	2794.8301	3044.1584	3.4000	10.2000	28.0500	119.6836	0.5014	0.4359	
2_nakH_2	CELL	2014	1	8.2	0	V	1142.9950	14.4500	33.1500	2794.8301	3044.1584	3.4000	10.2000	28.0500	119.6836	0.5014	0.4359	
2_nakH_2	CELL	2014	1	9	0	V	641.5800	17.0000	37.4000	2782.8847	3668.8374	102.8500	9.3500	129.2000	112.8724	0.6328	0.4545	
2_nakH_2	CELL	2014	1	10	0	V	939.2500	27.2000	37.4000	2796.7092	3844.1603	107.1000	9.3500	143.6500	138.1713	0.6182	0.7273	
2_nakH_2	CELL	2014	1	11	0	V	338.1300	15.3000	22.1000	2788.2325	2791.8940	5.1000	9.3500	29.7500	70.0587	0.8657	0.6923	
2_nakH_2	CELL	2014	1	12	0	V	2054.7900	40.8000	54.4000	2807.5966	3175.6311	30.6000	70.5500	141.9500	245.2054	0.4295	0.7500	
2_nakH_2	CELL	2014	1	13	0	V	673.3700	23.8000	34.0000	2801.6948	4103.7052	109.6500	73.1000	206.5500	105.0881	0.7662	0.7000	
2_nakH_2	CELL	2014	1	14.1	0	V	637.2450	22.1000	18.7000	2826.4254	3376.8746	62.9000	11.0500	96.0500	68.1126	0.8630	1.1818	
2_nakH_2	CELL	2014	1	14.2	0	V	637.2450	22.1000	18.7000	2826.4254	3376.8746	62.9000	11.0500	96.0500	68.1126	0.8630	1.1818	
2_nakH_2	CELL	2014	1	15	0	V	430.6100	25.5000	17.0000	2824.7154	3664.9034	9.3500	66.3000	101.1500	99.2498	0.5493	1.5000	
2_nakH_2	CELL	2014	1	16	0	V	1725.3300	42.5000	51.0000	2832.5246	3557.8978	116.4500	9.3500	168.3000	165.4164	0.7924	0.8333	
2_nakH_2	CELL	2014	1	17	0	V	656.0300	22.1000	32.3000	2840.5952	3842.9661	9.3500	13.6000	45.0500	105.0881	0.7465	0.6842	
2_nakH_2	CELL	2014	1	18	0	V	1072.1900	42.5000	30.6000	2870.2827	4050.2615	71.4000	42.5000	156.4000	136.2253	0.7260	1.3889	
2_nakH_2	CELL	2014	1	19	0	V	959.4800	30.6000	34.0000	2873.9729	4258.7355	96.0500	5.1000	131.7500	134.2792	0.6687	0.9000	
2_nakH_2	CELL	2014	1	20	0	V	910.3500	30.6000	28.9000	2893.8479	3836.9432	12.7500	33.1500	76.5000	138.1713	0.5992	1.0588	
2_nakH_2	CELL	2014	1	21	0	V	1115.5400	34.0000	40.8000	2916.1342	4257.0378	5.9500	21.2500	61.2000	124.5488	0.9037	0.8333	
2_nakH_2	CELL	2014	1	22	0	V	1124.2100	30.6000	47.6000	2919.1272	4362.9823	116.4500	20.4000	167.4500	140.1174	0.7196	0.6429	
2_nakH_2	GLOBAL	2_nakH_2.TIF	0.0000 0.0000	jt	4.10.2018 09:38:22	Regent Instruments Inc.  WinCELL Pro 2011a 	ObjKnownDim px	1.700000 1.700000	0.0000	THD-177	A<300.0000 	CentreHV	N	0	Y 180.0000	10	1720 3032 2558 3918	2013	1	B E	2047241.3200	1424.6000	1506.2000	82.16	1682008.9000	0.04	898.7900	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	17.80	364333.6300	2992.3746	59.8746	49.4873	244.1500	0.5957	1.2391	118	0.00	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	0 0.0	2 2.0		AREA	30	0.0000 300.0000 600.0000 900.0000 1200.0000 1500.0000 1800.0000 2100.0000 2400.0000 2700.0000 3000.0000 3300.0000 3600.0000 3900.0000 4200.0000 4500.0000 4800.0000 5100.0000 5400.0000 5700.0000 6000.0000 6300.0000 6600.0000 6900.0000 7200.0000 7500.0000 7800.0000 8100.0000 8400.0000 8700.0000 inf.	0	12	3	5	6	3	8	6	10	9	5	5	7	8	3	6	5	4	7	0	1	1	0	1	0	0	0	0	0	1	
2_nakH_2	CELL	2013	1	1	0	V	1129.9900	37.4000	37.4000	2991.7435	5377.8130	14.4500	90.9500	142.8000	147.9017	0.6491	1.0000	
2_nakH_2	CELL	2013	1	2	0	V	1401.6500	30.6000	42.5000	3032.6773	5196.3847	45.9000	101.1500	177.6500	179.0389	0.5495	0.7200	
2_nakH_2	CELL	2013	1	3	0	V	540.4300	27.2000	23.8000	3025.7091	5595.6455	44.2000	3.4000	74.8000	107.0341	0.5928	1.1429	
2_nakH_2	CELL	2013	1	4	0	V	586.6700	28.9000	20.4000	3030.7901	5623.1813	45.9000	3.4000	78.2000	105.0881	0.6676	1.4167	
2_nakH_2	CELL	2013	1	5	0	V	534.6500	25.5000	13.6000	3046.0049	5488.5832	0.8500	22.9500	49.3000	128.4410	0.4073	1.8750	
2_nakH_2	CELL	2013	1	6	0	V	2118.3700	56.1000	42.5000	3061.2756	5707.0600	36.5500	216.7500	309.4000	202.3918	0.6499	1.3200	
2_nakH_2	CELL	2013	1	7	0	V	323.6800	17.0000	20.4000	3045.1098	6199.6723	56.9500	132.6000	206.5500	73.9509	0.7438	0.8333	
2_nakH_2	CELL	2013	1	8	0	V	421.9400	17.0000	27.2000	3053.1534	5594.5952	3.4000	3.4000	23.8000	83.6812	0.7572	0.6250	
2_nakH_2	CELL	2013	1	9	0	V	1661.7500	40.8000	47.6000	3064.5235	6011.5843	61.2000	85.0000	187.0000	161.5242	0.8004	0.8571	
2_nakH_2	CELL	2013	1	10	0	V	442.1700	18.7000	23.8000	3059.9111	5622.8333	3.4000	3.4000	25.5000	83.6812	0.7935	0.7857	
2_nakH_2	CELL	2013	1	11	0	V	1855.3800	44.2000	47.6000	3073.8277	5887.0285	25.5000	21.2500	90.9500	169.3085	0.8134	0.9286	
2_nakH_2	CELL	2013	1	12	0	V	930.5800	30.6000	32.3000	3067.9668	6351.1366	64.6000	6.8000	102.0000	128.4410	0.7089	0.9474	
2_nakH_2	CELL	2013	1	13	0	V	3317.7200	64.6000	57.8000	3089.7633	5259.6075	65.4500	5.1000	135.1500	295.8034	0.4765	1.1176	
2_nakH_2	CELL	2013	1	14	0	V	945.0300	37.4000	34.0000	3076.8284	6082.1321	67.1500	351.9000	456.4500	134.2792	0.6586	1.1000	
2_nakH_2	CELL	2013	1	15	0	V	3531.5800	57.8000	40.8000	3097.6115	5597.0956	3.4000	47.6000	108.8000	373.6464	0.3179	1.4167	
2_nakH_2	CELL	2013	1	16	0	V	1225.3600	49.3000	27.2000	3109.4443	6143.0182	80.7500	40.8000	170.8500	149.8478	0.6858	1.8125	
2_nakH_2	CELL	2013	1	17	0	V	2751.2800	52.7000	54.4000	3121.1893	5460.5964	88.4000	102.8500	243.9500	229.6369	0.6556	0.9688	
2_nakH_2	CELL	2013	1	18	0	V	364.1400	15.3000	20.4000	3097.8183	6293.1571	83.3000	4.2500	102.8500	85.6273	0.6241	0.7500	
2_nakH_2	CELL	2013	1	19	0	V	505.7500	39.1000	13.6000	3112.6903	6118.0960	85.0000	36.5500	160.6500	105.0881	0.5755	2.8750	
2_nakH_2	CELL	2013	1	20	0	V	2453.6100	66.3000	45.9000	3134.5277	6344.5001	0.8500	308.5500	375.7000	241.3133	0.5295	1.4444	
2_nakH_2	CELL	2013	1	21	0	V	2265.7600	59.5000	44.2000	3143.0745	5751.5077	95.2000	236.3000	391.0000	210.1761	0.6446	1.3462	
2_nakH_2	CELL	2013	1	22	0	V	2684.8100	61.2000	47.6000	3142.5168	6284.2485	2.5500	8.5000	72.2500	217.9604	0.7102	1.2857	
2_nakH_2	CELL	2013	1	23	0	V	2473.8400	56.1000	51.0000	3145.1807	6588.3659	96.9000	9.3500	162.3500	204.3379	0.7445	1.1000	
2_nakH_2	CELL	2013	1	24	0	V	2023.0000	40.8000	52.7000	3146.9526	5252.9393	4.2500	81.6000	126.6500	192.6614	0.6849	0.7742	
2_nakH_2	CELL	2013	1	25	0	V	4043.1100	79.9000	59.5000	3176.5272	5900.7122	21.2500	96.0500	197.2000	416.4601	0.2929	1.3429	
2_nakH_2	CELL	2013	1	26	0	V	1294.7200	40.8000	39.1000	3174.6134	5558.5864	114.7500	0.8500	156.4000	157.6321	0.6548	1.0435	
2_nakH_2	CELL	2013	1	27	0	V	1985.4300	57.8000	37.4000	3195.4036	6493.2700	122.4000	81.6000	261.8000	190.7154	0.6860	1.5455	
2_nakH_2	CELL	2013	1	28	0	V	4086.4600	83.3000	54.4000	3222.5520	5649.0399	128.3500	0.8500	212.5000	377.5386	0.3603	1.5313	
